status,title_score,author_score,cover_file,cover_title,cover_author,pdf_file,pdf_title,pdf_author,pdf_rel_path,cover_rel_path,cover_abs,pdf_abs,cover_confidence,alt2_pdf,alt2_title_score,alt3_pdf,alt3_title_score
no_match,100.0,28.6,Libro Faltante.webp,ECOLOGÍA DE MERCADO,TERRY L. ANDERSON; DONALD R. LEAL,Fred L. Smith - Ecologia de Mercado.pdf,Ecologia de Mercado,Fred L. Smith,   👀 TEMAS\   💱 ECONOMÍA\ 💹 Capitalismo y Libre Mercado\ Empresarialidad\Fred L. Smith - Ecologia de Mercado.pdf, Unión Editorial\Nueva Biblioteca de la Libertad\Libro Faltante.webp,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Nueva Biblioteca de la Libertad\Libro Faltante.webp,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   💱 ECONOMÍA\ 💹 Capitalismo y Libre Mercado\ Empresarialidad\Fred L. Smith - Ecologia de Mercado.pdf,0.9, F. Smith - Ecología de Mercado.pdf,100.0,,
no_match,0.0,,plan-accioxxn-y-mercado.jpg,"PLAN, ACCIÓN Y MERCADO",ÁNGEL RODRÍGUEZ GARCÍA-BRAZALES,,,,, Unión Editorial\Nueva Biblioteca de la Libertad\plan-accioxxn-y-mercado.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Nueva Biblioteca de la Libertad\plan-accioxxn-y-mercado.jpg,,0.9,,,,
no_match,84.3,,110 notas en libertad educativa_.jpg,110 NOTAS,EDGARDO ZABLOTSKY; Alberto Benegas Lynch (h),Crítica Austriaca a La Teoría Estática Del «Pico De Hubbert».pdf,Notas,,      😱 NUEVO 2026\🗓️ 2023-2024\ Nuevo 2023\ Julio-Diciembre\ Septiembre\Crítica Austriaca a La Teoría Estática Del «Pico De Hubbert».pdf,110 notas en libertad educativa_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\110 notas en libertad educativa_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\🗓️ 2023-2024\ Nuevo 2023\ Julio-Diciembre\ Septiembre\Crítica Austriaca a La Teoría Estática Del «Pico De Hubbert».pdf,0.9,,,,
no_match,0.0,,9788472099562D-267x431.jpg,ANARKHOS,Gustave de Molinari,,,,,9788472099562D-267x431.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\9788472099562D-267x431.jpg,,0.9,,,,
no_match,0.0,,9788472099593D.jpg,ANARKHOS,ANTONY P. MUELLER; Gilberto Ramírez Espinosa,,,,,9788472099593D.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\9788472099593D.jpg,,0.9,,,,
no_match,0.0,,Achaques y manias de la Sociología Moderna.jpg,Achaques y manías de la sociología moderna,Pitirim A. Sorokin,,,,,Achaques y manias de la Sociología Moderna.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Achaques y manias de la Sociología Moderna.jpg,,0.9,,,,
no_match,0.0,,Afrolibertarismo en construcción a través de la visión libertaria.jpg,Afrolibertarismo en construcción,Armando Capito,,,,,Afrolibertarismo en construcción a través de la visión libertaria.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Afrolibertarismo en construcción a través de la visión libertaria.jpg,,0.9,,,,
no_match,0.0,,Agorismo_ Hacia una sociedad anarquista de mercado_.jpg,AGORISMO,ERVIN TORRES AGUILAR,,,,,Agorismo_ Hacia una sociedad anarquista de mercado_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Agorismo_ Hacia una sociedad anarquista de mercado_.jpg,,0.9,,,,
no_match,0.0,,AnarcoDigital.jpg,AnarcoDigital,Luis Henrique de O. de Souza,,,,,AnarcoDigital.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\AnarcoDigital.jpg,,0.9,,,,
no_match,0.0,,anarkia-G.jpg,ANARKÍA,Simón Royo,,,,,anarkia-G.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\anarkia-G.jpg,,0.9,,,,
no_match,84.8,5.5,"Anarquismo Individualista. Anarcocapitalismo, Anarquismo Egoista, Anarquistas Individualistas, Criptoanarquismo, Ilegalismo.jpg",ANARQUISMO INDIVIDUALISTA,"ANARCOPATISMO, ANARQUISMO EGOÍSTA, ANARQUISTAS INDIVIDUALISTAS, CRIPTOANARQUISMO, ILEGALISMO, CRIPTOGRAFÍA ASIMÉTRICA, MAX STIRNER, ORDEN ESPONTÁNEO, JULES BONNOT, BITCOIN, WILLIAM GODWIN, ÉMILE ARMAND, PIERRE-JOSEPH PROUDHON",McElroy - Anarquismo individualista versus anarquismo comunista y libertarismo.pdf,Conferencia de 1981 sobre el anarquismo individualista.,McElroy,    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\ Wendy McElroy\McElroy - Anarquismo individualista versus anarquismo comunista y libertarismo.pdf,"Anarquismo Individualista. Anarcocapitalismo, Anarquismo Egoista, Anarquistas Individualistas, Criptoanarquismo, Ilegalismo.jpg","D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Anarquismo Individualista. Anarcocapitalismo, Anarquismo Egoista, Anarquistas Individualistas, Criptoanarquismo, Ilegalismo.jpg",D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\ Wendy McElroy\McElroy - Anarquismo individualista versus anarquismo comunista y libertarismo.pdf,0.7,,,,
no_match,0.0,,Aspectos negativos de la intervención económica_.jpg,Aspectos Negativos,Luis Correa Prieto,,,,,Aspectos negativos de la intervención económica_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Aspectos negativos de la intervención económica_.jpg,,0.9,,,,
no_match,100.0,30.8,Capitalismo - Jeannette von Wolfersoorff.jpg,CAPITALISMO,JEANNETTE VON WOLFERSDORFF,Arthur Seldon - Capitalismo.pdf,Capitalismo,Arthur Seldon,   👀 TEMAS\   💱 ECONOMÍA\ 💹 Capitalismo y Libre Mercado\ Capitalismo\Arthur Seldon - Capitalismo.pdf,Capitalismo - Jeannette von Wolfersoorff.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Capitalismo - Jeannette von Wolfersoorff.jpg,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   💱 ECONOMÍA\ 💹 Capitalismo y Libre Mercado\ Capitalismo\Arthur Seldon - Capitalismo.pdf,0.9,Bondone - Capitalismo y Moneda.pdf,91.7,Block y Lothian - Capitalismo Espacial.pdf,89.0
no_match,0.0,,Colecti-Victimismo.jpg,COLECTI-VICTIMISMO,CARLOS PRALLONG,,,,,Colecti-Victimismo.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Colecti-Victimismo.jpg,,0.9,,,,
no_match,0.0,,Contra el Sistema - Isaac Álvarez Casanova.jpg,Contra el Sistema,Isaac Alvarez Casasola,,,,,Contra el Sistema - Isaac Álvarez Casanova.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Contra el Sistema - Isaac Álvarez Casanova.jpg,,0.9,,,,
no_match,0.0,,Cripto Steven Levy.jpg,Cripto,Steven Levy,,,,,Cripto Steven Levy.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Cripto Steven Levy.jpg,,0.9,,,,
no_match,0.0,,Criptodivisas_.jpg,CRIPTODIVISAS,JURAJ BEDNÁR,,,,,Criptodivisas_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Criptodivisas_.jpg,,0.9,,,,
no_match,0.0,,Criptomoneda y soberanía.jpg,Criptomoneda y soberanía,Alejandro Alessi; David Coronel; Tomás Pomar; Juan Emilio Rivera (comps.),,,,,Criptomoneda y soberanía.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Criptomoneda y soberanía.jpg,,0.9,,,,
no_match,86.5,32.6,Crítica al Anarcocapitalismo_.jpg,Crítica al anarcocapitalismo,Ludovico Lalli,"Carreiro, Daniel - Introducción al Anarcocapitalismo.pdf",Intro al anarcocapitalismo,Melanie Rocio Giordano Cuevas,"   👀 TEMAS\    💛 LIBERTAD\ 🌗 Anarco-Capitalismo\Carreiro, Daniel - Introducción al Anarcocapitalismo.pdf",Crítica al Anarcocapitalismo_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Crítica al Anarcocapitalismo_.jpg,"D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\ 🌗 Anarco-Capitalismo\Carreiro, Daniel - Introducción al Anarcocapitalismo.pdf",0.9,,,,
no_match,0.0,,Cómo la IA transformará nuestro futuro_.jpg,CÓMO LA IA TRANSFORMARÁ NUESTRO FUTURO,PEDRO URIA-RECIO,,,,,Cómo la IA transformará nuestro futuro_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Cómo la IA transformará nuestro futuro_.jpg,,0.9,,,,
no_match,0.0,,Cómo los países salen de la pobreza_.jpg,COMO LOS PAÍSES SALEN DE LA POBREZA,RAINER ZITELMANN,,,,,Cómo los países salen de la pobreza_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Cómo los países salen de la pobreza_.jpg,,0.9,,,,
no_match,0.0,,De Viena a Madrid.jpg,DE VIENA A MADRID,DAVID HOWDEN; PHILIPP BAGUS,,,,,De Viena a Madrid.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\De Viena a Madrid.jpg,,0.9,,,,
no_match,0.0,,Decifrando los autoritarismos en america latina.jpg,Descifrando,Miguel Ángel Martínez Meucci,,,,,Decifrando los autoritarismos en america latina.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Decifrando los autoritarismos en america latina.jpg,,0.9,,,,
no_match,0.0,,Ellos los Fascistas - Javier Rogrigo.jpg,"Ellos, los fascistas",Javier Rodrigo; Maximiliano Fuentes,,,,,Deusto\Ellos los Fascistas - Javier Rogrigo.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Deusto\Ellos los Fascistas - Javier Rogrigo.jpg,,0.9,,,,
no_match,0.0,,La verdad sobre el Neoliberalismo.jpg,LA VERDAD SOBRE EL NEOLIBERALISMO,ALBERTO MINGARDI,,,,,Deusto\La verdad sobre el Neoliberalismo.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Deusto\La verdad sobre el Neoliberalismo.jpg,,0.9,,,,
no_match,100.0,50.0,Mitos Progres - Michael Huemer.jpg,MITOS PROGRES,MICHAEL HUEMER; PABLO MALO, Huemer - Mitos Progres_ Por qué tantas ideas del progresismo actual se aceptan como verdades sagradas y adónde nos están llevando.pdf,Mitos progres,Michael Huemer, Huemer - Mitos Progres_ Por qué tantas ideas del progresismo actual se aceptan como verdades sagradas y adónde nos están llevando.pdf,Deusto\Mitos Progres - Michael Huemer.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Deusto\Mitos Progres - Michael Huemer.jpg,D:\Documentos\Acracia\Biblioteca Acracia\ Huemer - Mitos Progres_ Por qué tantas ideas del progresismo actual se aceptan como verdades sagradas y adónde nos están llevando.pdf,0.9,,,,
no_match,0.0,,Todo lo que necesitas saber sobre.jpg,TODO LO QUE NECESITAS SABER SOBRE,ANTONELLA MARTY,,,,,Deusto\Todo lo que necesitas saber sobre.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Deusto\Todo lo que necesitas saber sobre.jpg,,0.9,,,,
no_match,0.0,,Dueños o inquilinos_.jpg,Dueños o inquilinos,Federico González Rouco,,,,,Dueños o inquilinos_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Dueños o inquilinos_.jpg,,0.9,,,,
no_match,100.0,,Educación como problema.jpg,EDUCACION,ANNIE SPOONER,Educación Financiera Infantil.pdf,Educación,,➕ MÁS\👦 Infantiles\Educación Financiera Infantil.pdf,Educación como problema.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Educación como problema.jpg,D:\Documentos\Acracia\Biblioteca Acracia\➕ MÁS\👦 Infantiles\Educación Financiera Infantil.pdf,0.9,,,,
no_match,0.0,,El Camino de la servidumbre a la libertad_.jpg,EL camino,MARTÍN CARRANZA TORRES,,,,,El Camino de la servidumbre a la libertad_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El Camino de la servidumbre a la libertad_.jpg,,0.9,,,,
no_match,80.6,41.4,El capitalismo liberado.jpg,EL CAPITALISMO LIBERADO,ANDREW BERNSTEIN,Arthur Seldon - Capitalismo.pdf,Capitalismo,Arthur Seldon,   👀 TEMAS\   💱 ECONOMÍA\ 💹 Capitalismo y Libre Mercado\ Capitalismo\Arthur Seldon - Capitalismo.pdf,El capitalismo liberado.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El capitalismo liberado.jpg,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   💱 ECONOMÍA\ 💹 Capitalismo y Libre Mercado\ Capitalismo\Arthur Seldon - Capitalismo.pdf,0.9,,,,
no_match,0.0,,El comunismo neoliberal_.jpg,EL COMUNISMO NEOLIBERAL,SEBASTIÁN IZQUIERDO,,,,,El comunismo neoliberal_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El comunismo neoliberal_.jpg,,0.9,,,,
no_match,0.0,,El Diario Henry David Thoreau.jpg,El Diario,Henry David Thoreau,,,,,El Diario Henry David Thoreau.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El Diario Henry David Thoreau.jpg,,0.9,,,,
no_match,0.0,,El futuro anárquico y el anarcocapitalismo_.jpg,El futuro anárquico y el anarcocapitalismo,Ravikumar Kurup,,,,,El futuro anárquico y el anarcocapitalismo_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El futuro anárquico y el anarcocapitalismo_.jpg,,0.9,,,,
no_match,0.0,,El lapiz milagroso.jpg,El lápiz milagroso,Connor Boyack,,,,,El lapiz milagroso.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El lapiz milagroso.jpg,,0.9,,,,
no_match,0.0,,El libro negro del indigenismo_.jpg,EL LIBRO NEGRO DEL INDIGENISMO,Cristián Rodrigo Iturralde,,,,,El libro negro del indigenismo_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El libro negro del indigenismo_.jpg,,0.9,,,,
no_match,0.0,,El origen del Poder en occidente.gif,El origen del poder de Occidente,Carlos Alberto Patiño Villa,,,,,El origen del Poder en occidente.gif,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El origen del Poder en occidente.gif,,0.9,,,,
no_match,0.0,,El Poder de la Destrucción Creativa.jpg,El poder de la destrucción creativa,PHILIPPE AGHION; CÉLINE ANTONIN; SIMON BUNEL,,,,,El Poder de la Destrucción Creativa.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El Poder de la Destrucción Creativa.jpg,,0.9,,,,
no_match,0.0,,El surgimiento de la libertad moderna_.jpg,El surgimiento de la libertad moderna,Paul Laurent,,,,,El surgimiento de la libertad moderna_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El surgimiento de la libertad moderna_.jpg,,0.9,,,,
no_match,0.0,,En defensa del optimismo.jpg,EN DEFENSA DEL OPTIMISMO,Gonzalo Rojas-May,,,,,En defensa del optimismo.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En defensa del optimismo.jpg,,0.9,,,,
no_match,0.0,,En Defensa del Trabajo.gif,En defensa del trabajo,Thomas Hodgskin,,,,,En Defensa del Trabajo.gif,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Defensa del Trabajo.gif,,0.9,,,,
no_match,0.0,,A gold new deal.jpg,A Gold New Deal,"MIKE TER MAAT, EDITOR",,,,,En Inglés\A gold new deal.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\A gold new deal.jpg,,0.9,,,,
no_match,0.0,,Abolishing the State_ Embracing Freedom Market.jpg,Abolishing the State,ANDY REVEN,,,,,En Inglés\Abolishing the State_ Embracing Freedom Market.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\Abolishing the State_ Embracing Freedom Market.jpg,,0.9,,,,
no_match,0.0,,Act of Sedition_ A definitive refutation of Statism.jpg,Act of Sedition,Jason A. DeMartino,,,,,En Inglés\Act of Sedition_ A definitive refutation of Statism.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\Act of Sedition_ A definitive refutation of Statism.jpg,,0.9,,,,
no_match,0.0,,Agorism_ Philosophy of Peaceful Revolution_.jpg,Agorism: The Philosophy of Peaceful Revolution,Francis Williams,,,,,En Inglés\Agorism_ Philosophy of Peaceful Revolution_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\Agorism_ Philosophy of Peaceful Revolution_.jpg,,0.9,,,,
no_match,0.0,,"AI Anarchy, inc_.jpg","AI Anarchy, Inc.",PATRICK SCHWERDTFEGER,,,,,"En Inglés\AI Anarchy, inc_.jpg","D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\AI Anarchy, inc_.jpg",,0.9,,,,
no_match,0.0,,Anarchy Exposed.jpg,ANARCHY EXPOSED,Shepard the Voluntaryist; Larken Rose,,,,,En Inglés\Anarchy Exposed.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\Anarchy Exposed.jpg,,0.9,,,,
no_match,0.0,,Dignity & Decency.jpg,Dignity & Decency,Sterlin Lujan,,,,,En Inglés\Dignity & Decency.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\Dignity & Decency.jpg,,0.9,,,,
no_match,0.0,,Enviromental Ethics.jpg,ENVIRONMENTAL ETHICS,David Schmidtz; Dan C. Shahar,,,,,En Inglés\Enviromental Ethics.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\Enviromental Ethics.jpg,,0.9,,,,
no_match,0.0,,Explorations in The Theory of Anarchy.jpg,Explorations in The Theory of Anarchy,Gordon Tullock,,,,,En Inglés\Explorations in The Theory of Anarchy.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\Explorations in The Theory of Anarchy.jpg,,0.9,,,,
no_match,0.0,,Freedom and Security Scott McPherson.jpg,The Right to Keep and Bear Arms,Scott McPherson,,,,,En Inglés\Freedom and Security Scott McPherson.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\Freedom and Security Scott McPherson.jpg,,0.9,,,,
no_match,0.0,,G1EhwuOWkAA6v6j.jpeg,THE ECONOMIC ANATOMY OF A DRUG WAR,DAVID W. RASMUSSEN; BRUCE L. BENSON,,,,,En Inglés\G1EhwuOWkAA6v6j.jpeg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\G1EhwuOWkAA6v6j.jpeg,,0.9,,,,
no_match,0.0,,IMG_20250415_153913.jpg,The Austrian School of Economics,Renaud Fillieule,,,,,En Inglés\IMG_20250415_153913.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250415_153913.jpg,,0.9,,,,
no_match,0.0,,IMG_20250416_162656.jpg,modern,Brian Doherty,,,,,En Inglés\IMG_20250416_162656.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250416_162656.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_094836.jpg,The Adventures of Huckleberry Infinity,David Friedman,,,,,En Inglés\IMG_20250610_094836.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_094836.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_094903.jpg,VICTIM'S RIGHTS,GARY NORTH,,,,,En Inglés\IMG_20250610_094903.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_094903.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_095110.jpg,Dolarización,Emilio Ocampo; Nicolás Cachanosky,,,,,En Inglés\IMG_20250610_095110.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_095110.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_100119.jpg,"ANARCOCAPITALISMO, ANARCO LIBERALISMO, ANARCO LIBERTARISMO",Daniel Müller,,,,,En Inglés\IMG_20250610_100119.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_100119.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_100618.jpg,"ABUNDANCE, GENEROSITY, AND THE STATE",Jörg Guido Hülsmann,,,,,En Inglés\IMG_20250610_100618.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_100618.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_100725.jpg,CRONYISM,PATRICK NEWMAN,,,,,En Inglés\IMG_20250610_100725.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_100725.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_100842.jpg,An Axiological Process Ethics,REM B. EDWARDS,,,,,En Inglés\IMG_20250610_100842.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_100842.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_115540.jpg,SHOGUN'S GHOST,Ken Schoolland,,,,,En Inglés\IMG_20250610_115540.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_115540.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_115623.jpg,AM I IN DANGER?,,,,,,En Inglés\IMG_20250610_115623.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_115623.jpg,,0.7,,,,
no_match,0.0,,IMG_20250610_115703.jpg,A NEW HISTORY OF LEVIATHAN,RONALD RADOSH; MURRAY N. ROTHBARD,,,,,En Inglés\IMG_20250610_115703.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_115703.jpg,,0.9,,,,
no_match,84.7,,IMG_20250610_115757.jpg,VOLUNTARYIST,,Watner - Essential Voluntaryist.pdf,The Essential Voluntaryist,Carl Watner,    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\Carl Watner\Watner - Essential Voluntaryist.pdf,En Inglés\IMG_20250610_115757.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_115757.jpg,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\Carl Watner\Watner - Essential Voluntaryist.pdf,0.7,,,,
no_match,0.0,,IMG_20250610_115957.jpg,THE CAMP OF THE SAINTS,Jean Raspail,,,,,En Inglés\IMG_20250610_115957.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_115957.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_120638.jpg,PHILOSOPHICAL VOLUNTARYISM,JACK LLOYD,,,,,En Inglés\IMG_20250610_120638.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_120638.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_120736.jpg,THE UNSCHOOLED ADVENTURES OF JACK AND PHO,,,,,,En Inglés\IMG_20250610_120736.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_120736.jpg,,0.7,,,,
no_match,0.0,,IMG_20250610_121208.jpg,LIFE,JEFFREY TUCKER,,,,,En Inglés\IMG_20250610_121208.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_121208.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_121311.jpg,Natural Property Rights,ERIC R. CLAEYS,,,,,En Inglés\IMG_20250610_121311.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_121311.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_122018.jpg,A Little Book on Libertarianism,N. Brent Mattingly,,,,,En Inglés\IMG_20250610_122018.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_122018.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_122548.jpg,COMMON LAW LIBERALISM,JOHN HASNAS,,,,,En Inglés\IMG_20250610_122548.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_122548.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_122723.jpg,Anarcho-Capitalism,Harley Rossi,,,,,En Inglés\IMG_20250610_122723.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_122723.jpg,,0.9,,,,
no_match,83.1,,IMG_20250610_122843.jpg,Por qué el Estado,Milton Friedman,El Estado en El Tercer Milenio.pdf,El Estado,,   👀 TEMAS\ 🏰 HISTORIA\Países\🇱🇮 Liechtenstein\El Estado en El Tercer Milenio.pdf,En Inglés\IMG_20250610_122843.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_122843.jpg,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\ 🏰 HISTORIA\Países\🇱🇮 Liechtenstein\El Estado en El Tercer Milenio.pdf,0.9, Scott - Lo que ve el Estado.pdf,89.0,Jasay - El Estado La Logica del Poder Politico.pdf,83.1
no_match,0.0,,IMG_20250610_122950.jpg,Mainline Economics,Peter J. Boettke; Stefanie Haefele-Balch; Virgil Henry Storr,,,,,En Inglés\IMG_20250610_122950.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_122950.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_124238.jpg,Applied Mainline Economics,Matthew D. Mitchell; Peter J. Boettke,,,,,En Inglés\IMG_20250610_124238.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_124238.jpg,,0.9,,,,
