filename,rel_path,abs_path,title,subtitle,author,publisher,language,confidence,is_book_cover,notes,ok,error,model
"Anarquismo Individualista. Anarcocapitalismo, Anarquismo Egoista, Anarquistas Individualistas, Criptoanarquismo, Ilegalismo.jpg","Anarquismo Individualista. Anarcocapitalismo, Anarquismo Egoista, Anarquistas Individualistas, Criptoanarquismo, Ilegalismo.jpg","D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Anarquismo Individualista. Anarcocapitalismo, Anarquismo Egoista, Anarquistas Individualistas, Criptoanarquismo, Ilegalismo.jpg",ANARQUISMO INDIVIDUALISTA,,"ANARCOPATISMO, ANARQUISMO EGOÍSTA, ANARQUISTAS INDIVIDUALISTAS, CRIPTOANARQUISMO, ILEGALISMO, CRIPTOGRAFÍA ASIMÉTRICA, MAX STIRNER, ORDEN ESPONTÁNEO, JULES BONNOT, BITCOIN, WILLIAM GODWIN, ÉMILE ARMAND, PIERRE-JOSEPH PROUDHON",,es,0.7,True,,True,,gpt-4o-mini
Aspectos negativos de la intervención económica_.jpg,Aspectos negativos de la intervención económica_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Aspectos negativos de la intervención económica_.jpg,Aspectos Negativos,de la INTERVENCION ECONOMICA,Luis Correa Prieto,ZIG-ZAG,es,0.9,True,,True,,gpt-4o-mini
Capitalismo - Jeannette von Wolfersoorff.jpg,Capitalismo - Jeannette von Wolfersoorff.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Capitalismo - Jeannette von Wolfersoorff.jpg,CAPITALISMO,"Una historia sobre innovación, inversiones y el ser humano",JEANNETTE VON WOLFERSDORFF,Taurus,es,0.9,True,,True,,gpt-4o-mini
Colecti-Victimismo.jpg,Colecti-Victimismo.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Colecti-Victimismo.jpg,COLECTI-VICTIMISMO,"MANUAL DE RESILIENCIA ECOSOSTENIBLE PARA TODAS, TODES, TODIS, TODOS Y TODUS",CARLOS PRALLONG,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
Contra el Sistema - Isaac Álvarez Casanova.jpg,Contra el Sistema - Isaac Álvarez Casanova.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Contra el Sistema - Isaac Álvarez Casanova.jpg,Contra el Sistema,"De a poco, pero sin pausa",Isaac Alvarez Casasola,,es,0.9,True,,True,,gpt-4o-mini
Cripto Steven Levy.jpg,Cripto Steven Levy.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Cripto Steven Levy.jpg,Cripto,Cómo los informáticos libertarios vencieron al gobierno y salvaguardaron la intimidad en la era digital,Steven Levy,Alianza Editorial,es,0.9,True,,True,,gpt-4o-mini
Criptodivisas_.jpg,Criptodivisas_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Criptodivisas_.jpg,CRIPTODIVISAS,HACKEA TU CAMINO HACIA UNA VIDA MEJOR,JURAJ BEDNÁR,,es,0.9,True,,True,,gpt-4o-mini
Criptomoneda y soberanía.jpg,Criptomoneda y soberanía.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Criptomoneda y soberanía.jpg,Criptomoneda y soberanía,Tensiones del dinero en el siglo XXI,Alejandro Alessi; David Coronel; Tomás Pomar; Juan Emilio Rivera (comps.),UDV ediciones,es,0.9,True,,True,,gpt-4o-mini
Crítica al Anarcocapitalismo_.jpg,Crítica al Anarcocapitalismo_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Crítica al Anarcocapitalismo_.jpg,Crítica al anarcocapitalismo,,Ludovico Lalli,Ediciones Nuestro Conocimiento,es,0.9,True,,True,,gpt-4o-mini
Cómo la IA transformará nuestro futuro_.jpg,Cómo la IA transformará nuestro futuro_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Cómo la IA transformará nuestro futuro_.jpg,CÓMO LA IA TRANSFORMARÁ NUESTRO FUTURO,COMPRENDE LA INTELIGENCIA ARTIFICIAL Y PREPÁRATE PARA EL MAÑANA,PEDRO URIA-RECIO,,es,0.9,True,,True,,gpt-4o-mini
Cómo los países salen de la pobreza_.jpg,Cómo los países salen de la pobreza_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Cómo los países salen de la pobreza_.jpg,COMO LOS PAÍSES SALEN DE LA POBREZA,"Vietnam, Polonia y los orígenes de la prosperidad",RAINER ZITELMANN,Grupo Unión,es,0.9,True,,True,,gpt-4o-mini
De Viena a Madrid.jpg,De Viena a Madrid.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\De Viena a Madrid.jpg,DE VIENA A MADRID,Ensayos en honor de Jesús Huerta de Soto,DAVID HOWDEN; PHILIPP BAGUS,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
Decifrando los autoritarismos en america latina.jpg,Decifrando los autoritarismos en america latina.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Decifrando los autoritarismos en america latina.jpg,Descifrando,los autoritarismos en América Latina,Miguel Ángel Martínez Meucci,DP Campus,es,0.9,True,,True,,gpt-4o-mini
Ellos los Fascistas - Javier Rogrigo.jpg,Deusto\Ellos los Fascistas - Javier Rogrigo.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Deusto\Ellos los Fascistas - Javier Rogrigo.jpg,"Ellos, los fascistas",La banalización del fascismo y la crisis de la democracia,Javier Rodrigo; Maximiliano Fuentes,Deusto,es,0.9,True,,True,,gpt-4o-mini
La verdad sobre el Neoliberalismo.jpg,Deusto\La verdad sobre el Neoliberalismo.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Deusto\La verdad sobre el Neoliberalismo.jpg,LA VERDAD SOBRE EL NEOLIBERALISMO,EL POCO QUE HAY Y EL MUCHO QUE FALTA,ALBERTO MINGARDI,DEUSTO,es,0.9,True,,True,,gpt-4o-mini
Mitos Progres - Michael Huemer.jpg,Deusto\Mitos Progres - Michael Huemer.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Deusto\Mitos Progres - Michael Huemer.jpg,MITOS PROGRES,,MICHAEL HUEMER; PABLO MALO,DEUSTO,es,0.9,True,,True,,gpt-4o-mini
Todo lo que necesitas saber sobre.jpg,Deusto\Todo lo que necesitas saber sobre.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Deusto\Todo lo que necesitas saber sobre.jpg,TODO LO QUE NECESITAS SABER SOBRE,"Historia, arte, ciencia, religión, astrofísica, filosofía, política y economía",ANTONELLA MARTY,DEUSTO,es,0.9,True,,True,,gpt-4o-mini
Dueños o inquilinos_.jpg,Dueños o inquilinos_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Dueños o inquilinos_.jpg,Dueños o inquilinos,"¿Cómo pensar el acceso a la vivienda? Qué sabemos, qué hicimos y hacia dónde vamos",Federico González Rouco,Grupo Unión,es,0.9,True,,True,,gpt-4o-mini
Educación como problema.jpg,Educación como problema.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Educación como problema.jpg,EDUCACION,Como,ANNIE SPOONER,,es,0.9,True,,True,,gpt-4o-mini
El Camino de la servidumbre a la libertad_.jpg,El Camino de la servidumbre a la libertad_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El Camino de la servidumbre a la libertad_.jpg,EL camino,de la servidumbre a la libertad,MARTÍN CARRANZA TORRES,Grupo Unión,es,0.9,True,,True,,gpt-4o-mini
El capitalismo liberado.jpg,El capitalismo liberado.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El capitalismo liberado.jpg,EL CAPITALISMO LIBERADO,EL INCONTESTABLE ARGUMENTO MORAL POR LOS DERECHOS INDIVIDUALES,ANDREW BERNSTEIN,Episteme,es,0.9,True,,True,,gpt-4o-mini
El comunismo neoliberal_.jpg,El comunismo neoliberal_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El comunismo neoliberal_.jpg,EL COMUNISMO NEOLIBERAL,Diagnóstico de un futuro muy presente,SEBASTIÁN IZQUIERDO,,es,0.9,True,,True,,gpt-4o-mini
El Diario Henry David Thoreau.jpg,El Diario Henry David Thoreau.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El Diario Henry David Thoreau.jpg,El Diario,(1837-1861),Henry David Thoreau,,es,0.9,True,"El título y autor son claros, pero el editor no se puede leer.",True,,gpt-4o-mini
El futuro anárquico y el anarcocapitalismo_.jpg,El futuro anárquico y el anarcocapitalismo_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El futuro anárquico y el anarcocapitalismo_.jpg,El futuro anárquico y el anarcocapitalismo,- El mundo neogandhiano,Ravikumar Kurup,EDICIONES NUESTRO CONOCIMIENTO,es,0.9,True,,True,,gpt-4o-mini
El lapiz milagroso.jpg,El lapiz milagroso.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El lapiz milagroso.jpg,El lápiz milagroso,,Connor Boyack,,es,0.9,True,,True,,gpt-4o-mini
El libro negro del indigenismo_.jpg,El libro negro del indigenismo_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El libro negro del indigenismo_.jpg,EL LIBRO NEGRO DEL INDIGENISMO,Terrorismo y Separatismo en América,Cristián Rodrigo Iturralde,Legado,es,0.9,True,,True,,gpt-4o-mini
El origen del Poder en occidente.gif,El origen del Poder en occidente.gif,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El origen del Poder en occidente.gif,El origen del poder de Occidente,"Estado, guerra y orden internacional",Carlos Alberto Patiño Villa,Siglo del Hombre Editores,es,0.9,True,,True,,gpt-4o-mini
El Poder de la Destrucción Creativa.jpg,El Poder de la Destrucción Creativa.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El Poder de la Destrucción Creativa.jpg,El poder de la destrucción creativa,¿Qué impulsa el crecimiento económico?,PHILIPPE AGHION; CÉLINE ANTONIN; SIMON BUNEL,DEUSTO,es,0.9,True,,True,,gpt-4o-mini
El surgimiento de la libertad moderna_.jpg,El surgimiento de la libertad moderna_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\El surgimiento de la libertad moderna_.jpg,El surgimiento de la libertad moderna,La experiencia republicana anglo-neerlandesa del siglo XVII,Paul Laurent,la mano 'n' visible,es,0.9,True,,True,,gpt-4o-mini
En defensa del optimismo.jpg,En defensa del optimismo.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En defensa del optimismo.jpg,EN DEFENSA DEL OPTIMISMO,CARTA DE NAVEGACIÓN PARA EL SIGLO XXI,Gonzalo Rojas-May,EDICIONES EL MERCURIO,es,0.9,True,,True,,gpt-4o-mini
En Defensa del Trabajo.gif,En Defensa del Trabajo.gif,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Defensa del Trabajo.gif,En defensa del trabajo,,Thomas Hodgskin,STIRNER,es,0.9,True,,True,,gpt-4o-mini
A gold new deal.jpg,En Inglés\A gold new deal.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\A gold new deal.jpg,A Gold New Deal,The Government We Will Tolerate,"MIKE TER MAAT, EDITOR",,en,0.9,True,,True,,gpt-4o-mini
Abolishing the State_ Embracing Freedom Market.jpg,En Inglés\Abolishing the State_ Embracing Freedom Market.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\Abolishing the State_ Embracing Freedom Market.jpg,Abolishing the State,Embracing Market Freedom,ANDY REVEN,,en,0.9,True,,True,,gpt-4o-mini
Act of Sedition_ A definitive refutation of Statism.jpg,En Inglés\Act of Sedition_ A definitive refutation of Statism.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\Act of Sedition_ A definitive refutation of Statism.jpg,Act of Sedition,A Definitive Refutation of Statism,Jason A. DeMartino,,en,0.9,True,,True,,gpt-4o-mini
Agorism_ Philosophy of Peaceful Revolution_.jpg,En Inglés\Agorism_ Philosophy of Peaceful Revolution_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\Agorism_ Philosophy of Peaceful Revolution_.jpg,Agorism: The Philosophy of Peaceful Revolution,"Origins, Philosophy, Practice, and the Path to a Free Society",Francis Williams,,en,0.9,True,,True,,gpt-4o-mini
"AI Anarchy, inc_.jpg","En Inglés\AI Anarchy, inc_.jpg","D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\AI Anarchy, inc_.jpg","AI Anarchy, Inc.",A Roadmap for Business Executives,PATRICK SCHWERDTFEGER,,en,0.9,True,,True,,gpt-4o-mini
Anarchy Exposed.jpg,En Inglés\Anarchy Exposed.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\Anarchy Exposed.jpg,ANARCHY EXPOSED,,Shepard the Voluntaryist; Larken Rose,,en,0.9,True,,True,,gpt-4o-mini
Dignity & Decency.jpg,En Inglés\Dignity & Decency.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\Dignity & Decency.jpg,Dignity & Decency,Rhapsodic Musings of a Modern Anarchist,Sterlin Lujan,,en,0.9,True,,True,,gpt-4o-mini
Enviromental Ethics.jpg,En Inglés\Enviromental Ethics.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\Enviromental Ethics.jpg,ENVIRONMENTAL ETHICS,"What Really Matters, What Really Works",David Schmidtz; Dan C. Shahar,Oxford,en,0.9,True,,True,,gpt-4o-mini
Explorations in The Theory of Anarchy.jpg,En Inglés\Explorations in The Theory of Anarchy.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\Explorations in The Theory of Anarchy.jpg,Explorations in The Theory of Anarchy,,Gordon Tullock,,en,0.9,True,,True,,gpt-4o-mini
Freedom and Security Scott McPherson.jpg,En Inglés\Freedom and Security Scott McPherson.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\Freedom and Security Scott McPherson.jpg,The Right to Keep and Bear Arms,Freedom and Security: The Second Amendment,Scott McPherson,,en,0.9,True,,True,,gpt-4o-mini
G1EhwuOWkAA6v6j.jpeg,En Inglés\G1EhwuOWkAA6v6j.jpeg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\G1EhwuOWkAA6v6j.jpeg,THE ECONOMIC ANATOMY OF A DRUG WAR,Criminal Justice in the Commons,DAVID W. RASMUSSEN; BRUCE L. BENSON,"ROWMAN & LITTLEFIELD PUBLISHERS, INC.",en,0.9,True,,True,,gpt-4o-mini
IMG_20250415_153913.jpg,En Inglés\IMG_20250415_153913.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250415_153913.jpg,The Austrian School of Economics,Concepts and Theories,Renaud Fillieule,palgrave macmillan,en,0.9,True,,True,,gpt-4o-mini
IMG_20250416_162656.jpg,En Inglés\IMG_20250416_162656.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250416_162656.jpg,modern,Libertarianism,Brian Doherty,,en,0.9,True,,True,,gpt-4o-mini
IMG_20250610_094836.jpg,En Inglés\IMG_20250610_094836.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_094836.jpg,The Adventures of Huckleberry Infinity,,David Friedman,,en,0.9,True,,True,,gpt-4o-mini
IMG_20250610_094903.jpg,En Inglés\IMG_20250610_094903.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_094903.jpg,VICTIM'S RIGHTS,The Biblical View of Civil Justice,GARY NORTH,,en,0.9,True,,True,,gpt-4o-mini
IMG_20250610_095110.jpg,En Inglés\IMG_20250610_095110.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_095110.jpg,Dolarización,una solución para la Argentina,Emilio Ocampo; Nicolás Cachanosky,Clariadad,es,0.9,True,,True,,gpt-4o-mini
IMG_20250610_100119.jpg,En Inglés\IMG_20250610_100119.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_100119.jpg,"ANARCOCAPITALISMO, ANARCO LIBERALISMO, ANARCO LIBERTARISMO",,Daniel Müller,,es,0.9,True,,True,,gpt-4o-mini
IMG_20250610_100618.jpg,En Inglés\IMG_20250610_100618.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_100618.jpg,"ABUNDANCE, GENEROSITY, AND THE STATE",AN INQUIRY INTO ECONOMIC PRINCIPLES,Jörg Guido Hülsmann,,en,0.9,True,,True,,gpt-4o-mini
IMG_20250610_100725.jpg,En Inglés\IMG_20250610_100725.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_100725.jpg,CRONYISM,RISE OF THE CORPORATIST STATE 1849-1929,PATRICK NEWMAN,,en,0.9,True,,True,,gpt-4o-mini
IMG_20250610_100842.jpg,En Inglés\IMG_20250610_100842.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_100842.jpg,An Axiological Process Ethics,,REM B. EDWARDS,,en,0.9,True,,True,,gpt-4o-mini
IMG_20250610_115540.jpg,En Inglés\IMG_20250610_115540.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_115540.jpg,SHOGUN'S GHOST,THE DARK SIDE OF JAPANESE EDUCATION,Ken Schoolland,,en,0.9,True,,True,,gpt-4o-mini
IMG_20250610_115623.jpg,En Inglés\IMG_20250610_115623.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_115623.jpg,AM I IN DANGER?,,,,en,0.7,True,Autor y editorial no legibles.,True,,gpt-4o-mini
IMG_20250610_115703.jpg,En Inglés\IMG_20250610_115703.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_115703.jpg,A NEW HISTORY OF LEVIATHAN,Essays on the Rise of the American Corporate State,RONALD RADOSH; MURRAY N. ROTHBARD,"E. P. DUTTON & CO., INC.",en,0.9,True,,True,,gpt-4o-mini
IMG_20250610_115757.jpg,En Inglés\IMG_20250610_115757.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_115757.jpg,VOLUNTARYIST,Suit Saga,,ANCAP COMIX,en,0.7,True,,True,,gpt-4o-mini
IMG_20250610_115957.jpg,En Inglés\IMG_20250610_115957.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_115957.jpg,THE CAMP OF THE SAINTS,,Jean Raspail,,en,0.9,True,"El título y autor son claros, pero la editorial no es legible.",True,,gpt-4o-mini
IMG_20250610_120638.jpg,En Inglés\IMG_20250610_120638.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_120638.jpg,PHILOSOPHICAL VOLUNTARYISM,,JACK LLOYD,,en,0.9,True,,True,,gpt-4o-mini
IMG_20250610_120736.jpg,En Inglés\IMG_20250610_120736.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_120736.jpg,THE UNSCHOOLED ADVENTURES OF JACK AND PHO,,,,en,0.7,True,Autor y editorial no legibles.,True,,gpt-4o-mini
IMG_20250610_121208.jpg,En Inglés\IMG_20250610_121208.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_121208.jpg,LIFE,after LOCK DOWN,JEFFREY TUCKER,BROWNSTONE INSTITUTE,en,0.9,True,,True,,gpt-4o-mini
IMG_20250610_121311.jpg,En Inglés\IMG_20250610_121311.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_121311.jpg,Natural Property Rights,,ERIC R. CLAEYS,,en,0.9,True,,True,,gpt-4o-mini
IMG_20250610_122018.jpg,En Inglés\IMG_20250610_122018.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_122018.jpg,A Little Book on Libertarianism,,N. Brent Mattingly,,en,0.9,True,,True,,gpt-4o-mini
IMG_20250610_122548.jpg,En Inglés\IMG_20250610_122548.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_122548.jpg,COMMON LAW LIBERALISM,A NEW THEORY OF THE LIBERTARIAN SOCIETY,JOHN HASNAS,,en,0.9,True,,True,,gpt-4o-mini
IMG_20250610_122723.jpg,En Inglés\IMG_20250610_122723.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_122723.jpg,Anarcho-Capitalism,Exploring a Stateless Society,Harley Rossi,The Tortuga House,en,0.9,True,,True,,gpt-4o-mini
IMG_20250610_122843.jpg,En Inglés\IMG_20250610_122843.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_122843.jpg,Por qué el Estado,es el problema,Milton Friedman,,es,0.9,True,,True,,gpt-4o-mini
IMG_20250610_122950.jpg,En Inglés\IMG_20250610_122950.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_122950.jpg,Mainline Economics,Six Nobel Lectures in the Tradition of Adam Smith,Peter J. Boettke; Stefanie Haefele-Balch; Virgil Henry Storr,,en,0.9,True,,True,,gpt-4o-mini
IMG_20250610_124238.jpg,En Inglés\IMG_20250610_124238.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_124238.jpg,Applied Mainline Economics,Bridging the Gap between Theory and Public Policy,Matthew D. Mitchell; Peter J. Boettke,,en,0.9,True,,True,,gpt-4o-mini
IMG_20250610_124334.jpg,En Inglés\IMG_20250610_124334.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_124334.jpg,LECTURAS DE ECONOMÍA POLÍTICA,Volumen I,Jesús Huerta de Soto,"Unión Editorial, S.A.",es,0.9,True,,True,,gpt-4o-mini
IMG_20250610_124614.jpg,En Inglés\IMG_20250610_124614.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_124614.jpg,Anarcho-Capitalism,Exploring a Stateless Society,Harley Rossi,The Tortuga House,en,0.9,True,,True,,gpt-4o-mini
IMG_20250610_124921.jpg,En Inglés\IMG_20250610_124921.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_124921.jpg,DOCTOR X,EL MEDICO DE LA DARK WEB,MAÑAS & LEDESMA; FERNANDO CAUDEVILLA,NOVELA,es,0.9,True,,True,,gpt-4o-mini
IMG_20250610_125000.jpg,En Inglés\IMG_20250610_125000.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_125000.jpg,EVERYONE IS AN ENTREPRENEUR,SELLING ECONOMIC SELF-DETERMINATION IN A POST-SOVIET WORLD,GREGORY V. DIEHL,,en,0.9,True,,True,,gpt-4o-mini
IMG_20250610_125034.jpg,En Inglés\IMG_20250610_125034.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_125034.jpg,The Effective Libertarian,"Reframing our principles, policies and messaging to win the fight for liberty",Charles Barr,,en,0.9,True,,True,,gpt-4o-mini
IMG_20250610_125119.jpg,En Inglés\IMG_20250610_125119.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_125119.jpg,Offended Freedom,The Rise of Libertarian Authoritarianism,CAROLIN AMLINGER; OLIVER NACHTWEY,,en,0.9,True,,True,,gpt-4o-mini
IMG_20250610_125239.jpg,En Inglés\IMG_20250610_125239.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_125239.jpg,Bramble Government,A Ragtown Pulpit Sermon Against Executive Power,Gordan Runyan,,en,0.9,True,,True,,gpt-4o-mini
IMG_20250610_125342.jpg,En Inglés\IMG_20250610_125342.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_125342.jpg,ESSAYS ON LIBERALISM AND THE ECONOMY,,F.A. HAYEK; Paul Lewis,,en,0.9,True,"El título principal es claro, pero la editorial no se puede leer.",True,,gpt-4o-mini
IMG_20250610_125420.jpg,En Inglés\IMG_20250610_125420.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_125420.jpg,LOS LIBERALES,que hicieron la revolución de mayo,Ezequiel Ogueta,Grupo Unión,es,0.9,True,,True,,gpt-4o-mini
IMG_20250610_125508.jpg,En Inglés\IMG_20250610_125508.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_125508.jpg,LOS FUNDAMENTOS IDEOLÓGICOS DEL SOCIALISMO BOLIVARIANO,UNA CONTRIBUCIÓN AL ESTUDIO DEL CHAVISMO EN VENEZUELA,ALEJANDRO PERDOMO FERMÍN,EDITORIAL CIDIANO,es,0.9,True,,True,,gpt-4o-mini
IMG_20250610_140523.png,En Inglés\IMG_20250610_140523.png,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_140523.png,LIBERALISM AND CRONYISM,Two Rival Political and Economic Systems,RANDALL G. HOLCOMBE; ANDREA M. CASTILLO,,en,0.9,True,,True,,gpt-4o-mini
IMG_20250610_140531.jpg,En Inglés\IMG_20250610_140531.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_140531.jpg,False Dawn,THE NEW DEAL AND THE PROMISE OF RECOVERY 1933-1947,GEORGE SELGIN,,en,0.9,True,,True,,gpt-4o-mini
IMG_20250610_140543.jpg,En Inglés\IMG_20250610_140543.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_140543.jpg,A Concise History of the Common Law,,Theodore F. T. Plucknett,,en,1.0,True,,True,,gpt-4o-mini
IMG_20250610_140603.png,En Inglés\IMG_20250610_140603.png,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_140603.png,THE STRUGGLE FOR LIBERTY,A Libertarian History of Political Thought,Ralph Raico; Ryan McMaken,,en,0.9,True,,True,,gpt-4o-mini
