cover_path,cover_name,cover_kind,cover_norm,status,score,method,pdf_path,pdf_name,candidate_2,score_2,candidate_3,score_3
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Extinción_.jpg,Extinción_.jpg,title,extincion,review,80.0,partial,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\José Hernández Cabrera\Inflación.pdf,Inflación.pdf,Edición 2 - Mayo 2023.pdf,75.0,Capella - Cognición.pdf,71.4
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\F. A. Hayek Dos ensayos sobre economía y moral.jpg,F. A. Hayek Dos ensayos sobre economía y moral.jpg,title,f a hayek dos ensayos sobre economia y moral,review,76.2,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\  Jesús Huerta de Soto\Artículos\Artículos cortos\Huerta - Hayek y la moral.pdf,Huerta - Hayek y la moral.pdf,Huerta - Hayek y la moral.pdf,76.2,Huerta - Ensayos de Economía Política.pdf,70.7
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Filosofía\Ethical Intuitionism and Its Critics - Grant C. Sterling.jpg,Ethical Intuitionism and Its Critics - Grant C. Sterling.jpg,title,ethical intuitionism and its critics grant c sterling,no_match,63.6,partial,D:\Documentos\Acracia\Biblioteca Acracia\     ✍️ EDITORIAL Acraci\ 🔡 Traducciones\Lake - El Intuicionismo en la Ética.pdf,Lake - El Intuicionismo en la Ética.pdf,Mises - Critica del Intervencionismo.pdf,59.3,Huemer - Resumen de Ética Intuicionista.pdf,57.6
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Filosofía\G. E. Moore_s Intuitionism. A highly implausible meta-ethical position - Mark Costello.jpg,G. E. Moore_s Intuitionism. A highly implausible meta-ethical position - Mark Costello.jpg,title,g e moore s intuitionism a highly implausible meta ethical position mark costello,no_match,61.3,partial,D:\Documentos\Acracia\Biblioteca Acracia\     ✍️ EDITORIAL Acraci\ 🔡 Traducciones\Lake - El Intuicionismo en la Ética.pdf,Lake - El Intuicionismo en la Ética.pdf,Huemer - Resumen de Ética Intuicionista.pdf,54.0, Huemer - Defensa de un Intuicionista Modesto.pdf,52.2
"D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Filosofía\Los presupuestos de la falacia naturalista, una revisión crítica.jpg","Los presupuestos de la falacia naturalista, una revisión crítica.jpg",title,los presupuestos de la falacia naturalista una revision critica,no_match,71.0,token_set,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Septiembre\CRITICA A LOS PLIB (1).pdf,CRITICA A LOS PLIB (1).pdf,¿Ha sido derrotada la teoría clásica del Derecho natural por el argumento de la falacia naturalista_.pdf,70.0,Bastos - La Propuesta de la Renta Básica de Ciudadania. Crítica.pdf,65.0
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Filosofía\The New Intuitionism.jpg,The New Intuitionism.jpg,title,the new intuitionism,review,76.9,partial,D:\Documentos\Acracia\Biblioteca Acracia\     ✍️ EDITORIAL Acraci\🖼️ Diseños\ Huemer - Intuicionismo Libertario.pdf, Huemer - Intuicionismo Libertario.pdf,Lake - El Intuicionismo en la Ética.pdf,75.0,Lake - Metafísica Intuicionista.pdf,64.7
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\fpp\Breve historia de la libertad - David Schmidtz y Jason Brennan.webp,Breve historia de la libertad - David Schmidtz y Jason Brennan.webp,title,breve historia de la libertad david schmidtz y jason brennan,review,85.2,partial+overlap,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\ 🏰 HISTORIA\Ⓐ Ejemplos de Anarquismo_\Irlanda Celta\Breve Historia de la Mitología Celta.pdf,Breve Historia de la Mitología Celta.pdf,Capella - Libertad.pdf,81.2,Libertad de la acción.pdf,80.0
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\fpp\El mito del Estado emprendedor - Deirdre McCloskey y Alberto Mingardi.png,El mito del Estado emprendedor - Deirdre McCloskey y Alberto Mingardi.png,title,el mito del estado emprendedor deirdre mccloskey y alberto mingardi,auto,100.0,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\¿El Estado Emprendedor-.pdf,¿El Estado Emprendedor-.pdf,Mitos y Realidades Estado Emprendedor.pdf,81.6, El mito del Estado (Ernst Cassirer).pdf,81.2
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\fpp\La filosofía de la violencia - Jorge Millas.png,La filosofía de la violencia - Jorge Millas.png,title,la filosofia de la violencia jorge millas,no_match,71.6,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   💱 ECONOMÍA\ 📚 Escuelas\ Escuela Austriaca\ La Filosofía de la Escuela Austriaca - Raimondo Cubbedu.pdf, La Filosofía de la Escuela Austriaca - Raimondo Cubbedu.pdf, LeFevre - La Filosofia de la Propiedad.pdf,70.2,¿Es la filosofía de Kant individualista_.pdf,69.7
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\fpp\Por qué esta bien querer ser rico.jpg,Por qué esta bien querer ser rico.jpg,title,por que esta bien querer ser rico,no_match,68.5,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🪤 Socialismo\Artículos\Por qué deje de ser de izquierda.pdf,Por qué deje de ser de izquierda.pdf,J. Tucker - Por qué todo está más sucio.pdf,62.0,Huemer - Por qué la gente es irracional con la política.pdf,60.6
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Fronteras abiertas - Bryan Caplan.jpg,Fronteras abiertas - Bryan Caplan.jpg,title,fronteras abiertas bryan caplan,auto,100.0,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\ Bryan Caplan\ Bryan Caplan.pdf, Bryan Caplan.pdf,Caplan - Las pandemias y las fronteras abiertas.pdf,95.3,Caplan - Las pandemias y las fronteras abiertas.pdf,95.3
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Fundamentos de la banca central y de la libertad bancaria_.jpg,Fundamentos de la banca central y de la libertad bancaria_.jpg,title,fundamentos de la banca central y de la libertad bancaria,auto,100.0,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Agosto\Banca central.pdf,Banca central.pdf,Hayek - Los Fundamentos de la Libertad.pdf,87.9,Libertad de la acción.pdf,80.0
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\G1YtaaWXwAAzZHk.jpeg,G1YtaaWXwAAzZHk.jpeg,title,g1ytaawxwaazzhk,no_match,50.0,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\ 🏰 HISTORIA\Ⓐ Ejemplos de Anarquismo_\z. MÁS\Acadia\Acadia.pdf,Acadia.pdf,Rothbard - La Estafa Afgana.pdf,38.5, Bryan Caplan.pdf,36.4
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Greguerias Liberales.jpg,Greguerias Liberales.jpg,title,greguerias liberales,review,75.0,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\👮‍♂️ Minarquismo\Giacomini - El Fracaso de las Constituciones Liberales.pdf,Giacomini - El Fracaso de las Constituciones Liberales.pdf,Tucu - De la Libertad a los Liberales.pdf,71.0,Ni la anarquía ni la minarquía son necesariamente liberales.pdf,71.0
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Guerra y construcción del Estado en Colombia_.jpg,Guerra y construcción del Estado en Colombia_.jpg,title,guerra y construccion del estado en colombia,auto,90.2,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🪖 Guerra y Terrorismo\ Charles Tilly - Guerra y Construcción del Estado como Crimen Organizado.pdf, Charles Tilly - Guerra y Construcción del Estado como Crimen Organizado.pdf,"Rothbard - Guerra, paz y Estado.pdf",73.8, Guerra_ Deconstrucción Económica (Presentación).pdf,72.0
"D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Humanos, máquinas y política.jpg","Humanos, máquinas y política.jpg",title,humanos maquinas y politica,auto,100.0,token_set,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\José Hernández Cabrera\Política.pdf,Política.pdf,Huerta - Ensayos de Economía Política.pdf,68.3,"Hoppe - Economía, Filosofía y Política.pdf",68.2
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Ideario anarquista.jpg,Ideario anarquista.jpg,title,ideario anarquista,review,83.9,partial,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\La filosofia helenistica en la historiografia anarquista.pdf,La filosofia helenistica en la historiografia anarquista.pdf, Stringham y Zywicki - Hayekianismo Anarquista.pdf,83.3,"No soy un hombre, ¡soy dinamita! Friedrich Nietzsche y la tradición anarquista.pdf",82.4
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\IMG_20250610_101040.jpg,IMG_20250610_101040.jpg,camera,img 20250610 101040,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\IMG_20250610_143507.jpg,IMG_20250610_143507.jpg,camera,img 20250610 143507,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\IMG_20250707_220624.jpg,IMG_20250707_220624.jpg,camera,img 20250707 220624,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\IMG_20250707_221001.jpg,IMG_20250707_221001.jpg,camera,img 20250707 221001,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\IMG_20250707_221025.jpg,IMG_20250707_221025.jpg,camera,img 20250707 221025,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\IMG_20250707_221112.jpg,IMG_20250707_221112.jpg,camera,img 20250707 221112,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\IMG_20250707_221134.jpg,IMG_20250707_221134.jpg,camera,img 20250707 221134,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\IMG_20250707_221153.jpg,IMG_20250707_221153.jpg,camera,img 20250707 221153,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\IMG_20250708_161621.jpg,IMG_20250708_161621.jpg,camera,img 20250708 161621,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\IMG_20250708_162544.jpg,IMG_20250708_162544.jpg,camera,img 20250708 162544,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\IMG_20250922_130401.jpg,IMG_20250922_130401.jpg,camera,img 20250922 130401,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\IMG_20250922_130827.jpg,IMG_20250922_130827.jpg,camera,img 20250922 130827,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\IMG_20250922_130901.jpg,IMG_20250922_130901.jpg,camera,img 20250922 130901,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\IMG_20250922_131229.jpg,IMG_20250922_131229.jpg,camera,img 20250922 131229,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\IMG_20250922_131243.jpg,IMG_20250922_131243.jpg,camera,img 20250922 131243,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\IMG_20250922_131313.jpg,IMG_20250922_131313.jpg,camera,img 20250922 131313,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\IMG_20250922_131331.jpg,IMG_20250922_131331.jpg,camera,img 20250922 131331,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\IMG_20250922_131405.jpg,IMG_20250922_131405.jpg,camera,img 20250922 131405,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\IMG_20250922_131426.jpg,IMG_20250922_131426.jpg,camera,img 20250922 131426,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\IMG_20250922_131512.jpg,IMG_20250922_131512.jpg,camera,img 20250922 131512,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\IMG_20251002_184507.jpg,IMG_20251002_184507.jpg,camera,img 20251002 184507,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Imperialismo Clases sociales_.jpg,Imperialismo Clases sociales_.jpg,title,imperialismo clases sociales,auto,100.0,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\   Marzo\Schumpeter - Imperialismo Clases Sociales.pdf,Schumpeter - Imperialismo Clases Sociales.pdf,"Schumpeter - Capitalismo, Socialismo y Socialismo.PDF",67.9,Quispe - Liberalismo.pdf,66.7
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Inmigración y emprendimiento_.jpg,Inmigración y emprendimiento_.jpg,title,inmigracion y emprendimiento,review,80.8,partial,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\Per L. Bylund\Bylund - Cómo pensar la producción y el emprendimiento.pdf,Bylund - Cómo pensar la producción y el emprendimiento.pdf,Bylund - No hay que mezclar política y emprendimiento.pdf,80.0,Bylund - Cómo la soberanía del consumidor y el emprendimiento trabajan juntos.pdf,75.0
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\INNISFREE\ _Capitalismo Espacial - Walter Block.png__300x0.jpg, _Capitalismo Espacial - Walter Block.png__300x0.jpg,title,capitalismo espacial walter block png 300x0,auto,100.0,token_set,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\José Hernández Cabrera\Capitalismo.pdf,Capitalismo.pdf,Block y Lothian - Capitalismo Espacial.pdf,89.9,Capitalismo de Amigos.pdf,80.0
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\INNISFREE\ _Caplan - Razones Egoístas para Tener Hijos.jpg, _Caplan - Razones Egoístas para Tener Hijos.jpg,title,caplan razones egoistas para tener hijos,review,75.9,partial+overlap,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\ Bryan Caplan\Caplan - Razones para No se un economista Austriaco.pdf,Caplan - Razones para No se un economista Austriaco.pdf, Bryan Caplan.pdf,66.7, Caplan - FAQ sobre Teoría Anarquista.pdf,61.3
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\INNISFREE\ _Defendiendo lo Indefendible III.webp, _Defendiendo lo Indefendible III.webp,title,defendiendo lo indefendible iii,auto,100.0,partial+overlap,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\   🛡️Libertarismo\Block - Defendiendo lo Indefendible II.pdf,Block - Defendiendo lo Indefendible II.pdf,Block - Defendiendo lo indefendible I.pdf,100.0,Block - Defendiendo lo Indefendible II.pdf,100.0
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\INNISFREE\ _Feminimo Individualista.png, _Feminimo Individualista.png,title,feminimo individualista,auto,95.7,partial,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\ Wendy McElroy\McElroy - Preguntas y respuestas frecuentes sobre feminismo individualista (feminismo libertario).pdf,McElroy - Preguntas y respuestas frecuentes sobre feminismo individualista (feminismo libertario).pdf,Lemieux - El Sentimiento Individualista.pdf,86.4,¿Es la filosofía de Kant individualista_.pdf,80.0
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\INNISFREE\ _Individualismo y Orden Económico - Hayek.jpg, _Individualismo y Orden Económico - Hayek.jpg,title,individualismo y orden economico hayek,no_match,67.7,partial,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\ Jörg Guido Hülsmann\Hülsman - Cómo usar el individualismo metodológico.pdf,Hülsman - Cómo usar el individualismo metodológico.pdf,"Hoppe - Banca, Estados nacionales y política internacional_ una reconstrucción sociológica del orden económico actual.pdf",67.2,Hayek - La Teoría del Ciclo Económico.pdf,67.0
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\INNISFREE\ _La Colonización de Mar - Patri Friedman.png, _La Colonización de Mar - Patri Friedman.png,title,la colonizacion de mar patri friedman,auto,100.0,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\Patri Friedman\ Patri Friedman.pdf, Patri Friedman.pdf,   David Friedman.pdf,83.3,Colonización de Islandia.pdf,76.9
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\INNISFREE\ _Libertad Individual (Benjamin Tucker).jpg, _Libertad Individual (Benjamin Tucker).jpg,title,libertad individual benjamin tucker,review,77.4,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\  🧑‍⚖️ DERECHO y JUSTICIA\  Propiedad\NAP\Libertad negativa.pdf,Libertad negativa.pdf,"Libertad, Individualidad y Progreso - Por José Benegas.pdf",72.7,Libertad y Prensa.pdf,71.4
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\INNISFREE\ _Una Bella Anarquía - Jeffrey Tucker.jpg, _Una Bella Anarquía - Jeffrey Tucker.jpg,title,una bella anarquia jeffrey tucker,auto,100.0,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\ Jeffrey Tucker\  Jeffrey Tucker.pdf,  Jeffrey Tucker.pdf,Land - Anarquía fría.pdf,77.8,Caplan - La Anarquía.pdf,72.2
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\INNISFREE\ Manual Libertario - José Luis Montesinos.jpg, Manual Libertario - José Luis Montesinos.jpg,title,manual libertario jose luis montesinos,no_match,71.4,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\Libertario en 30 días.pdf,Libertario en 30 días.pdf, Freiman - Utilitarismo Libertario.pdf,66.7,Valenzuela - El Vaquero Libertario.pdf,65.3
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\INNISFREE\Capitalismo para Niños - Karl Hess.jpg,Capitalismo para Niños - Karl Hess.jpg,title,capitalismo para ninos karl hess,auto,100.0,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\ Karl Hess\ Karl Hess.pdf, Karl Hess.pdf,Capitalismo.pdf,100.0,Capitalismo de Amigos.pdf,74.3
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\INNISFREE\El Estado contra los Negros.jpg,El Estado contra los Negros.jpg,title,el estado contra los negros,review,89.1,token_set+overlap,"D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\Stefan Molyneux\Molyneux - El Estado, invalidado. Cuatro argumentos contra los gobiernos.pdf","Molyneux - El Estado, invalidado. Cuatro argumentos contra los gobiernos.pdf",Rallo - El Estado contra el Derecho.pdf,85.5,J. Tucker - El Estado contra el pueblo en la era digital.pdf,81.8
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\INNISFREE\el Mito del Socialismo Nórdido.webp,el Mito del Socialismo Nórdido.webp,title,el mito del socialismo nordido,no_match,72.3,token_set,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\  Hans-Hermann Hoppe\Hoppe\Hoppe - El socialismo del conservadurismo.pdf,Hoppe - El socialismo del conservadurismo.pdf,Rothbard - El Final del Socialismo y el Debate del Cálculo Reexaminado.pdf,72.3,Bagus - Los llamados a la planificación central en el pánico del COVID-19 son como los llamados al «socialismo de guerra» de antaño.pdf,72.3
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\INNISFREE\Escuela Neutral.webp,Escuela Neutral.webp,title,escuela neutral,review,80.0,partial,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\🗓️ 2023-2024\ Nuevo 2023\ Julio-Diciembre\ Noviembre\Escuela Austriaca.pdf,Escuela Austriaca.pdf,Escuela Austriaca.pdf,80.0,La Escuela Austriaca_.pdf,80.0
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\INNISFREE\fd8000_84b9c991c6bc4441a394ded6b45bb204~mv2.webp,fd8000_84b9c991c6bc4441a394ded6b45bb204~mv2.webp,title,fd8000 84b9c991c6bc4441a394ded6b45bb204 mv2,no_match,29.1,partial,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Escuela Austriaca\F.A. HAYEK 1899-1992_ALBUM BIOGRÁFICO.pdf,F.A. HAYEK 1899-1992_ALBUM BIOGRÁFICO.pdf,Gustave de Molinari (1819-1912) (Gabriel Calzada).pdf,27.3,"Briceño - Secesión, el Estado de Mil Cabezas.pdf",26.2
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\INNISFREE\Juego de Tronos. Anarquía versus Monarquía.jpg,Juego de Tronos. Anarquía versus Monarquía.jpg,title,juego de tronos anarquia versus monarquia,no_match,66.7,partial,D:\Documentos\Acracia\Biblioteca Acracia\Land - Anarquía fría.pdf,Land - Anarquía fría.pdf,Newdick - Anarquía y teoría de juegos.pdf,63.2,Caplan - La Anarquía.pdf,61.5
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\INNISFREE\Las antinomias entre el individuo y la sociedad — Georges Palante.jpg,Las antinomias entre el individuo y la sociedad — Georges Palante.jpg,title,las antinomias entre el individuo y la sociedad georges palante,auto,91.0,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\ 👥 SOCIEDAD\Rojas - Individuo y Sociedad.pdf,Rojas - Individuo y Sociedad.pdf,Minsky - La Sociedad de la Mente.pdf,71.2,El individuo libertario.pdf,69.6
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\INNISFREE\Libertad o Confinamiento.webp,Libertad o Confinamiento.webp,title,libertad o confinamiento,review,78.3,partial,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\  Hans-Hermann Hoppe\Entrevistas\¡Hoppe sobre los confinamientos!.pdf,¡Hoppe sobre los confinamientos!.pdf,Libertad y Prensa.pdf,71.4, Hoppe - Libertad o Socialismo.pdf,71.1
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\INNISFREE\Paraísos fiscales e infiernos tributarios — Martín Litwak.webp,Paraísos fiscales e infiernos tributarios — Martín Litwak.webp,title,paraisos fiscales e infiernos tributarios martin litwak,auto,100.0,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   💱 ECONOMÍA\➕ Más\Martín Litwak - Paraísos fiscales e infiernos tributarios una mirada.pdf,Martín Litwak - Paraísos fiscales e infiernos tributarios una mirada.pdf,Litwak - Paraísos fiscales e infiernos tributarios- Una mirada diferente sobre las jurisdicciones offshore y la competencia fiscal....pdf,100.0,Mueller - Los índices de precios no son medidas precisas de inflación.pdf,53.8
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\INNISFREE\Protocolo Malatesta.jpg,Protocolo Malatesta.jpg,title,protocolo malatesta,review,78.8,partial,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\🗓️ 2023-2024\ Nuevo 2023\ Julio-Diciembre\  Diciembre\Comunismo e individualismo (Errico Malatesta).pdf,Comunismo e individualismo (Errico Malatesta).pdf,Antiestatismo.pdf,63.2,Economía Doméstica.pdf,56.2
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Instituciones Industriales - Spencer.jpg,Instituciones Industriales - Spencer.jpg,title,instituciones industriales spencer,no_match,72.0,partial,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\🗓️ 2023-2024\ Nuevo 2023\Enero-Junio\Junio\Herbert Spencer ---.pdf,Herbert Spencer ---.pdf,Justicia en la red_ el caso del bitcoin y las nuevas instituciones financieras.pdf,71.2,Anarquismo e instituciones_ Sistemas de gobierno y leyes compatibles -o no- con la soberanía individual.pdf,67.6
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Introducción al autoestrangulamiento del Estado del bienestar_.jpg,Introducción al autoestrangulamiento del Estado del bienestar_.jpg,title,introduccion al autoestrangulamiento del estado del bienestar,review,85.6,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ El Autoestrangulamiento del Estado - Marcos G. D.pdf, El Autoestrangulamiento del Estado - Marcos G. D.pdf,Huerta - Perspectivas del Estado de Bienestar.pdf,76.7,Introducción a la Escuela Austriaca_.pdf,73.3
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\La amenaza de huelga_.jpg,La amenaza de huelga_.jpg,title,la amenaza de huelga,review,80.0,partial,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\🗓️ 2023-2024\ Nuevo 2024\ Julio-Diciembre\Octubre\No sólo es Soros La amenaza del globalismo totalitario en tiempos del coronavirus (Juan Antonio de Castro).pdf,No sólo es Soros La amenaza del globalismo totalitario en tiempos del coronavirus (Juan Antonio de Castro).pdf,Rothbard - La amenaza del culto espacial.pdf,80.0,Psicologia De La Amenaza Politica Y El Miedo (Lira Kornfeld Elizabeth).pdf,78.8
