pdf,thumb,ok,width,height,bytes,error
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Suspects - World Economic Forum, Bill Gates, Fauci and others\W\World Economic Forum\swprs.org-The WEF and the Pandemic.pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Suspects - World Economic Forum, Bill Gates, Fauci and others\W\World Economic Forum\swprs.org-The WEF and the Pandemic.cover.jpg",True,464,600,57961,
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Suspects - World Economic Forum, Bill Gates, Fauci and others\W\World Economic Forum\unlimitedhangout.com-Dr Klaus Schwab or How the CFR Taught Me to Stop Worrying and Love the Bomb.pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Suspects - World Economic Forum, Bill Gates, Fauci and others\W\World Economic Forum\unlimitedhangout.com-Dr Klaus Schwab or How the CFR Taught Me to Stop Worrying and Love the Bomb.cover.jpg",True,464,600,63844,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\The Shady Players and Goals of Vaccine Passports\dailyveracity.com-The Shadowy CIA Data Firms Behind the Creation of Digital Vaccine Passport IDs.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\The Shady Players and Goals of Vaccine Passports\dailyveracity.com-The Shadowy CIA Data Firms Behind the Creation of Digital Vaccine Passport IDs.cover.jpg,True,464,600,64842,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Timelines\Q4_19_IntelSummary_v1_When_did_US_Learn_about_Wuhan_outbreak.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Timelines\Q4_19_IntelSummary_v1_When_did_US_Learn_about_Wuhan_outbreak.cover.jpg,True,426,600,11836,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Treasury Market Collapse and Straw Purchases and Fed Monetization\BIS Working Papers No 966 The Treasury market in spring 2020 and the response of the Federal Reserve.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Treasury Market Collapse and Straw Purchases and Fed Monetization\BIS Working Papers No 966 The Treasury market in spring 2020 and the response of the Federal Reserve.cover.jpg,True,425,600,16540,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Treasury Market Collapse and Straw Purchases and Fed Monetization\Blackrock_macro-perspectives-august-2019-Specifies_CB_Treasury_Covid_Policies_Before_Covid.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Treasury Market Collapse and Straw Purchases and Fed Monetization\Blackrock_macro-perspectives-august-2019-Specifies_CB_Treasury_Covid_Policies_Before_Covid.cover.jpg,True,425,600,37641,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Treasury Market Collapse and Straw Purchases and Fed Monetization\Fed-2014-Belgium-Straw-Purchases.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Treasury Market Collapse and Straw Purchases and Fed Monetization\Fed-2014-Belgium-Straw-Purchases.cover.jpg,True,464,600,61072,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Batch Numbers Code for Toxicity\Batch Numbers Code For Toxicity.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Batch Numbers Code for Toxicity\Batch Numbers Code For Toxicity.cover.jpg,True,425,600,34439,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Batch Numbers Code for Toxicity\covid-19-immunizations-appendix-q-table.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Batch Numbers Code for Toxicity\covid-19-immunizations-appendix-q-table.cover.jpg,True,600,464,54143,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Batch Numbers Code for Toxicity\covid-vaccine-medium-descriptors.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Batch Numbers Code for Toxicity\covid-vaccine-medium-descriptors.cover.jpg,True,464,600,73198,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Batch Numbers Code for Toxicity\death_by_lottery_Bad_Batch_Analysis.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Batch Numbers Code for Toxicity\death_by_lottery_Bad_Batch_Analysis.cover.jpg,True,425,600,44858,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Batch Numbers Code for Toxicity\EXCLUSIVE  100 of Covid-19 Vaccine Deaths were caused by just 5 of the batches produced according to.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Batch Numbers Code for Toxicity\EXCLUSIVE  100 of Covid-19 Vaccine Deaths were caused by just 5 of the batches produced according to.cover.jpg,True,464,600,32804,
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Batch Numbers Code for Toxicity\November 8, 2021 Summary Basis for Regulatory Action - Comirnaty_admits_Different_formulations.pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Batch Numbers Code for Toxicity\November 8, 2021 Summary Basis for Regulatory Action - Comirnaty_admits_Different_formulations.cover.jpg",True,464,600,29820,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\79000_percent_increase_in_strokes_FDA_and_HIH_Study_Adverse_Events_Feb_2022.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\79000_percent_increase_in_strokes_FDA_and_HIH_Study_Adverse_Events_Feb_2022.cover.jpg,True,464,600,48682,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\Autopsies_of_vaccinated_deaths_show_harm_from_vaccine_Dr_Sucharit_Bhakdi_and_Dr_Arne_Burkhardt.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\Autopsies_of_vaccinated_deaths_show_harm_from_vaccine_Dr_Sucharit_Bhakdi_and_Dr_Arne_Burkhardt.cover.jpg,True,464,600,68146,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\Boosters_Causing_Adverse_Effect_Inability_to_work.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\Boosters_Causing_Adverse_Effect_Inability_to_work.cover.jpg,True,424,600,62197,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\childrenshealthdefense.org-Pfizer FDA Hid Data Showing Clinical Trials Failed Says Former BlackRock Advisor.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\childrenshealthdefense.org-Pfizer FDA Hid Data Showing Clinical Trials Failed Says Former BlackRock Advisor.cover.jpg,True,464,600,51590,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\Covid_Vaccines_Causing_Reproductive_Harm_by_Dr_Janci_Lindsay.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\Covid_Vaccines_Causing_Reproductive_Harm_by_Dr_Janci_Lindsay.cover.jpg,True,600,338,35571,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\Deaths-From-COVID-19-Vaccines.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\Deaths-From-COVID-19-Vaccines.cover.jpg,True,464,600,52488,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\Estimating_Covid_Vaccine_Deaths_Dr_Jessica_Rose_August_2021.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\Estimating_Covid_Vaccine_Deaths_Dr_Jessica_Rose_August_2021.cover.jpg,True,464,600,58191,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\Lazarus-final-report-VAERS_Counts_less_than_1_percent_of_Adverse_effects.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\Lazarus-final-report-VAERS_Counts_less_than_1_percent_of_Adverse_effects.cover.jpg,True,464,600,21800,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\lifesitenews.com-Idaho doctor reports a 20 times increase of cancer in vaccinated patients.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\lifesitenews.com-Idaho doctor reports a 20 times increase of cancer in vaccinated patients.cover.jpg,True,464,600,49495,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\mRNA Vaccines Put You at Risk for Acute Coronary Syndrome.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\mRNA Vaccines Put You at Risk for Acute Coronary Syndrome.cover.jpg,True,464,600,56182,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\naturalhealth365.com-SHOCKING report from Canada 106 young people hospitalized due to heart inflammation after receiving m.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\naturalhealth365.com-SHOCKING report from Canada 106 young people hospitalized due to heart inflammation after receiving m.cover.jpg,True,464,600,56962,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\OCLA-Report-2022-1v1----VAERS toxicity --5d.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\OCLA-Report-2022-1v1----VAERS toxicity --5d.cover.jpg,True,464,600,23034,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\Pfizer Appendix 2.2 Cumulative and Interval Summary Tabulation of Serious and Non-Serious Adverse Events from Post Marketing Data Sources BNT162-B2.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\Pfizer Appendix 2.2 Cumulative and Interval Summary Tabulation of Serious and Non-Serious Adverse Events from Post Marketing Data Sources BNT162-B2.cover.jpg,True,600,464,42188,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\Stephanie Seneff - COVID Vaccines May Bring Avalanche of Neurological Disease.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\Stephanie Seneff - COVID Vaccines May Bring Avalanche of Neurological Disease.cover.jpg,True,464,600,46233,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\Steve_Kirsch_Slidedeck_on_Vaccine_Deaths.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\Steve_Kirsch_Slidedeck_on_Vaccine_Deaths.cover.jpg,True,600,338,11015,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\vaccine_death_report_V1_Sept_2021.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\vaccine_death_report_V1_Sept_2021.cover.jpg,True,464,600,46394,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\Wodarg_Yeadon_EMA_Petition_Pfizer_Trial_FINAL_01DEC2020_EN_unsigned_with_Exhibits.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\Wodarg_Yeadon_EMA_Petition_Pfizer_Trial_FINAL_01DEC2020_EN_unsigned_with_Exhibits.cover.jpg,True,425,600,40108,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\Worse_Than_The_Disease-Reviewing_Unintended_Consequences_of_mRNA_Vaccines_Stephanie_Seneff_MIT.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\Worse_Than_The_Disease-Reviewing_Unintended_Consequences_of_mRNA_Vaccines_Stephanie_Seneff_MIT.cover.jpg,True,464,600,55817,
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\‘Danger Signal’_ Leaked Hospital Email Reports Increase in Stillbirths, COVID-19 Vaccine Suspected.pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Deaths Adverse and Side Effects\‘Danger Signal’_ Leaked Hospital Email Reports Increase in Stillbirths, COVID-19 Vaccine Suspected.cover.jpg",False,0,0,0,"Cannot open empty file: filename='D:\\Documentos\\The Liberator\\The Liberator 3 - Plandemic and Economic Warfare\\Vaccine Deaths Adverse and Side Effects\\‘Danger Signal’_ Leaked Hospital Email Reports Increase in Stillbirths, COVID-19 Vaccine Suspected.pdf'."
"D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Passports, Digital IDs, CBDC, and Social Credit Controls Systems\European_Commission_2019-2022__Q3_2019_update_roadmap_en-1.pdf","D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Passports, Digital IDs, CBDC, and Social Credit Controls Systems\European_Commission_2019-2022__Q3_2019_update_roadmap_en-1.cover.jpg",True,600,425,47826,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Religious and Medica Exemption Forms\Private Religious Exemption (example).pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccine Religious and Medica Exemption Forms\Private Religious Exemption (example).cover.jpg,True,464,600,57281,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccines Causing Covid\'Not Supposed To Happen' US State With Highest Vaxx Rate Sees Record Surge In COVID Cases ZeroHedge.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\Vaccines Causing Covid\'Not Supposed To Happen' US State With Highest Vaxx Rate Sees Record Surge In COVID Cases ZeroHedge.cover.jpg,True,464,600,53595,
D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\WHO Treaty to Force Vaccines and Lockdowns on the US and World\The-WHO-and-American-Democracy-Easy-Print-Background.pdf,D:\Documentos\The Liberator\The Liberator 3 - Plandemic and Economic Warfare\WHO Treaty to Force Vaccines and Lockdowns on the US and World\The-WHO-and-American-Democracy-Easy-Print-Background.cover.jpg,True,464,600,79490,
D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\ArtOfLiberty_Corbett_Report.pdf,D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\ArtOfLiberty_Corbett_Report.cover.jpg,True,600,338,40712,
D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Health and Medical Freedom\Glutamates and Excitotoxins\Excitotoxins-The_Taste_that_Kills-Russell_Blaylock.pdf,D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Health and Medical Freedom\Glutamates and Excitotoxins\Excitotoxins-The_Taste_that_Kills-Russell_Blaylock.cover.jpg,True,600,450,12482,
D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Health and Medical Freedom\Reboot_with_Joe-15_Day_Juice_Cleanse_Shopping_List_Recipes_Instructions.pdf,D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Health and Medical Freedom\Reboot_with_Joe-15_Day_Juice_Cleanse_Shopping_List_Recipes_Instructions.cover.jpg,True,600,389,52252,
D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Health and Medical Freedom\The_Healing_Web-4.11.pdf,D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Health and Medical Freedom\The_Healing_Web-4.11.cover.jpg,True,600,464,110256,
"D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Health and Medical Freedom\Toxins in the Food Supply\PFAS - Teflon, C8, NextGen - DuPont Crimes\organicconsumers.org-The Devil We Know How DuPont Poisoned the World with Tefl.pdf","D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Health and Medical Freedom\Toxins in the Food Supply\PFAS - Teflon, C8, NextGen - DuPont Crimes\organicconsumers.org-The Devil We Know How DuPont Poisoned the World with Tefl.cover.jpg",True,464,600,54444,
D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\Bergland-Libertarianism-in-one-lesson.pdf,D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\Bergland-Libertarianism-in-one-lesson.cover.jpg,True,374,600,74639,
D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\FLOURISH_E_BOOK.pdf,D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\FLOURISH_E_BOOK.cover.jpg,True,400,600,57292,
D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\For a New Liberty The Libertarian Manifesto_3.pdf,D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\For a New Liberty The Libertarian Manifesto_3.cover.jpg,True,400,600,32557,
D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\Henry Hazlitt Economics in One Lesson.pdf,D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\Henry Hazlitt Economics in One Lesson.cover.jpg,True,411,600,43843,
D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\Manifesto_Free_Humans_by_Broze_and_Vibes.pdf,D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\Manifesto_Free_Humans_by_Broze_and_Vibes.cover.jpg,True,400,600,11244,
D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\NewLibertarianManifesto_by_Samuel_Konkin_SEK3.pdf,D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\NewLibertarianManifesto_by_Samuel_Konkin_SEK3.cover.jpg,True,464,600,11163,
D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\PrivateEntepriseMoney-Riegel.pdf,D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\PrivateEntepriseMoney-Riegel.cover.jpg,True,464,600,13239,
D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\Sutton_Wall_Street_and_the_bolshevik_revolution-5.pdf,D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\Sutton_Wall_Street_and_the_bolshevik_revolution-5.cover.jpg,True,464,600,23275,
D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\The Market for Liberty_Tannehill.pdf,D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\The Market for Liberty_Tannehill.cover.jpg,True,400,600,14943,
D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\The Privatization of Roads and Highways_Walter_Block.pdf,D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\The Privatization of Roads and Highways_Walter_Block.cover.jpg,True,400,600,36681,
"D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\The Trivium - The Liberal Arts of Logic, Grammar, and Rhetoric - Sister Mirriam Joseph.pdf","D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\The Trivium - The Liberal Arts of Logic, Grammar, and Rhetoric - Sister Mirriam Joseph.cover.jpg",True,424,600,6180,
D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\the-most-dangerous-superstition-larken-rose-2011.pdf,D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\the-most-dangerous-superstition-larken-rose-2011.cover.jpg,True,470,600,88006,
D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\The_End_Of_All_Evil_by_Jeremy_Locke.pdf,D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\The_End_Of_All_Evil_by_Jeremy_Locke.cover.jpg,True,600,468,51386,
D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\The_Machinery_of_Freedom_by_David_Friedman.pdf,D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\The_Machinery_of_Freedom_by_David_Friedman.cover.jpg,True,464,600,25430,
D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\zander-marz-beyond-the-government-haunted-world-pdf.pdf,D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Important Books - Voluntaryism and Privitizing Govt\zander-marz-beyond-the-government-haunted-world-pdf.cover.jpg,True,389,600,76674,
"D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Law, Crime, Punishment and Private Alternatives\The Obviousness of Anarchy by John Hasnas.pdf","D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Law, Crime, Punishment and Private Alternatives\The Obviousness of Anarchy by John Hasnas.cover.jpg",True,412,600,44193,
"D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Monopolies, Intellectual Property and Anti-Trust\Against Intellectual Property_2.pdf","D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Monopolies, Intellectual Property and Anti-Trust\Against Intellectual Property_2.cover.jpg",True,391,600,31872,
D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Protecting the Environment\cato.org-Privately Protected Places.pdf,D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Protecting the Environment\cato.org-Privately Protected Places.cover.jpg,True,464,600,6220,
D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Vaccines\WHO_HRP_WHO_93.1_Population_Regulating_Vaccines.pdf,D:\Documentos\The Liberator\The Liberator 4 - Voluntaryism & More Government Criminality\Vaccines\WHO_HRP_WHO_93.1_Population_Regulating_Vaccines.cover.jpg,True,418,600,24360,
D:\Documentos\The Liberator\The Liberator 5 - Prepping and Self-Sufficiency\Alternative Energy (40)\Alternative Energy (8)\Coil Winder Instruction for Windmills.pdf,D:\Documentos\The Liberator\The Liberator 5 - Prepping and Self-Sufficiency\Alternative Energy (40)\Alternative Energy (8)\Coil Winder Instruction for Windmills.cover.jpg,True,425,600,40554,
D:\Documentos\The Liberator\The Liberator 5 - Prepping and Self-Sufficiency\Alternative Energy (40)\Alternative Energy (8)\Free Home Air Conditioning.pdf,D:\Documentos\The Liberator\The Liberator 5 - Prepping and Self-Sufficiency\Alternative Energy (40)\Alternative Energy (8)\Free Home Air Conditioning.cover.jpg,True,600,464,94084,
D:\Documentos\The Liberator\The Liberator 5 - Prepping and Self-Sufficiency\Alternative Energy (40)\Alternative Energy (8)\How Emergency Power Systems Work.pdf,D:\Documentos\The Liberator\The Liberator 5 - Prepping and Self-Sufficiency\Alternative Energy (40)\Alternative Energy (8)\How Emergency Power Systems Work.cover.jpg,True,464,600,47553,
D:\Documentos\The Liberator\The Liberator 5 - Prepping and Self-Sufficiency\Alternative Energy (40)\Alternative Energy (8)\Is Steam Power In Your Future .pdf,D:\Documentos\The Liberator\The Liberator 5 - Prepping and Self-Sufficiency\Alternative Energy (40)\Alternative Energy (8)\Is Steam Power In Your Future .cover.jpg,True,464,600,72548,
D:\Documentos\The Liberator\The Liberator 5 - Prepping and Self-Sufficiency\Alternative Energy (40)\Alternative Energy (8)\Low Voltage Living.pdf,D:\Documentos\The Liberator\The Liberator 5 - Prepping and Self-Sufficiency\Alternative Energy (40)\Alternative Energy (8)\Low Voltage Living.cover.jpg,True,464,600,77025,
D:\Documentos\The Liberator\The Liberator 5 - Prepping and Self-Sufficiency\Alternative Energy (40)\Alternative Energy (8)\PM Stator Making.pdf,D:\Documentos\The Liberator\The Liberator 5 - Prepping and Self-Sufficiency\Alternative Energy (40)\Alternative Energy (8)\PM Stator Making.cover.jpg,True,425,600,41463,
D:\Documentos\The Liberator\The Liberator 5 - Prepping and Self-Sufficiency\Alternative Energy (40)\Alternative Energy (8)\Practical Guide to Free Energy Devices.pdf,D:\Documentos\The Liberator\The Liberator 5 - Prepping and Self-Sufficiency\Alternative Energy (40)\Alternative Energy (8)\Practical Guide to Free Energy Devices.cover.jpg,True,425,600,7283,
D:\Documentos\The Liberator\The Liberator 5 - Prepping and Self-Sufficiency\Alternative Energy (40)\Alternative Energy (8)\Wooden Bearing Blocks For a Windmill.pdf,D:\Documentos\The Liberator\The Liberator 5 - Prepping and Self-Sufficiency\Alternative Energy (40)\Alternative Energy (8)\Wooden Bearing Blocks For a Windmill.cover.jpg,True,424,600,62181,
D:\Documentos\The Liberator\The Liberator 5 - Prepping and Self-Sufficiency\Alternative Energy (40)\Alternative Fuels (7)\Biodiesel Safety And Best Management Practices.pdf,D:\Documentos\The Liberator\The Liberator 5 - Prepping and Self-Sufficiency\Alternative Energy (40)\Alternative Fuels (7)\Biodiesel Safety And Best Management Practices.cover.jpg,True,464,600,45710,
D:\Documentos\The Liberator\The Liberator 5 - Prepping and Self-Sufficiency\Alternative Energy (40)\Alternative Fuels (7)\Convert Engine To Natural Gas.pdf,D:\Documentos\The Liberator\The Liberator 5 - Prepping and Self-Sufficiency\Alternative Energy (40)\Alternative Fuels (7)\Convert Engine To Natural Gas.cover.jpg,True,464,600,50749,
